name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Gordon Hayward","Utah Jazz",2014-04-16,2013,4249,1610612762,400490091,6,3,40,1,"Fadeaway Jump Shot","2PT Field Goal",15.90,"Minnesota Timberwolves",133,77,3,2.60,"Love, Kevin",6.50,9.50
"Kyle Lowry","Toronto Raptors",2013-11-11,2013,3012,1610612761,400488976,6,4,46,0,"Fadeaway Jump Shot","2PT Field Goal",12.90,"Houston Rockets",-56,101,11,10.40,"Howard, Dwight",4.80,12.00
"DeMar DeRozan","Toronto Raptors",2013-11-17,2013,3978,1610612761,400489020,5,4,34,0,"Fadeaway Jump Shot","2PT Field Goal",15.20,"Portland Trail Blazers",-164,30,1,3.20,"Matthews, Wesley",2.90,11.00
"Carmelo Anthony","New York Knicks",2013-11-20,2013,1975,1610612752,400489036,5,1,22,1,"Fadeaway Jump Shot","2PT Field Goal",10.80,"Indiana Pacers",99,12,0,0.40,"George, Paul",2.70,17.00
"Paul George","Indiana Pacers",2013-11-20,2013,4251,1610612754,400489036,5,1,08,1,"Fadeaway Jump Shot","2PT Field Goal",16.90,"New York Knicks",99,137,15,11.20,"Martin, Kenyon",5.60,11.10
"Kevin Durant","Oklahoma City Thunder",2013-11-29,2013,3202,1610612760,400489108,5,3,04,0,"Fadeaway Jump Shot","2PT Field Goal",9.50,"Golden State Warriors",-51,60,2,1.60,"Barnes, Harrison",3.70,11.40
"Ryan Anderson","New Orleans Pelicans",2013-12-02,2013,3412,1610612740,400489130,7,2,43,1,"Fadeaway Jump Shot","2PT Field Goal",13.60,"Chicago Bulls",-89,108,3,3.70,"Deng, Luol",3.70,0.00
"Brandon Knight","Milwaukee Bucks",2013-12-06,2013,6448,1610612749,400489154,5,0,22,1,"Fadeaway Jump Shot","2PT Field Goal",22.10,"Washington Wizards",61,194,26,19.90,"Gortat, Marcin",4.80,3.70
"Al Horford","Atlanta Hawks",2013-12-13,2013,3213,1610612737,400489205,5,0,00,1,"Fadeaway Jump Shot","2PT Field Goal",9.60,"Washington Wizards",-112,11,0,0.90,"Booker, Trevor",5.30,0.00
"LaMarcus Aldridge","Portland Trail Blazers",2013-12-15,2013,2983,1610612757,400489225,5,2,27,0,"Fadeaway Jump Shot","2PT Field Goal",11.70,"Detroit Pistons",140,41,3,4.50,"Monroe, Greg",2.60,9.80
"Kemba Walker","Charlotte Bobcats",2013-12-18,2013,6479,1610612766,400489244,5,0,00,1,"Fadeaway Jump Shot","2PT Field Goal",18.10,"Toronto Raptors",-183,23,0,0.00,"Valanciunas, Jonas",6.80,0.00
"OJ Mayo","Milwaukee Bucks",2013-12-20,2013,3450,1610612749,400489258,5,1,34,1,"Fadeaway Jump Shot","2PT Field Goal",15.00,"Cleveland Cavaliers",-152,-11,3,2.60,"Varejao, Anderson",5.10,13.50
"Louis Williams","Atlanta Hawks",2013-12-23,2013,2799,1610612737,400489284,5,3,45,0,"Fadeaway Jump Shot","3PT Field Goal",29.60,"Miami Heat",144,235,1,2.60,"James, LeBron",4.20,3.40
"Gerald Henderson","Charlotte Bobcats",2013-12-28,2013,3993,1610612766,400489313,5,4,29,1,"Fadeaway Jump Shot","2PT Field Goal",19.00,"Atlanta Hawks",138,123,2,2.90,"Scott, Mike",4.00,12.80
"Zach Randolph","Memphis Grizzlies",2014-01-07,2013,1017,1610612763,400489387,5,4,33,0,"Fadeaway Jump Shot","2PT Field Goal",13.50,"San Antonio Spurs",114,-10,0,0.00,"Diaw, Boris",2.70,0.00
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,5,0,22,0,"Fadeaway Jump Shot","2PT Field Goal",13.40,"Chicago Bulls",-120,41,13,11.20,"Noah, Joakim",6.40,3.60
"Tyreke Evans","New Orleans Pelicans",2014-03-16,2013,3983,1610612740,400489863,5,1,34,1,"Finger Roll Layup Shot","2PT Field Goal",4.60,"Boston Celtics",17,12,10,10.30,"Sullinger, Jared",2.20,8.90
"Monta Ellis","Dallas Mavericks",2014-04-16,2013,2751,1610612742,400490089,5,2,07,1,"Finger Roll Layup Shot","2PT Field Goal",5.70,"Memphis Grizzlies",-2,4,7,6.90,"Conley, Mike",6.50,16.20
Nene,"Washington Wizards",2013-11-16,2013,,1610612764,400489011,5,2,46,1,"Finger Roll Layup Shot","2PT Field Goal",6.90,"Cleveland Cavaliers",-26,11,1,1.70,"Varejao, Anderson",3.20,9.00
"David Lee","Golden State Warriors",2014-02-20,2013,2772,1610612744,400489687,5,1,19,0,"Floating Jump shot","2PT Field Goal",9.50,"Houston Rockets",-48,78,4,4.30,"Lin, Jeremy",1.90,4.80
"James Harden","Houston Rockets",2014-02-20,2013,3992,1610612745,400489687,5,4,16,0,"Floating Jump shot","2PT Field Goal",6.00,"Golden State Warriors",-11,43,6,4.20,"ONeal, Jermaine",1.70,0.00
"Chandler Parsons","Houston Rockets",2014-02-20,2013,6466,1610612745,400489687,5,3,06,1,"Floating Jump shot","2PT Field Goal",6.90,"Golden State Warriors",-84,22,5,6.20,"Lee, David",3.20,3.20
"Jameer Nelson","Orlando Magic",2014-03-14,2013,2439,1610612753,400489845,5,2,09,1,"Floating Jump shot","2PT Field Goal",6.80,"Washington Wizards",-64,6,0,0.60,"Gortat, Marcin",4.20,2.00
"Brian Roberts","New Orleans Pelicans",2014-03-16,2013,6641,1610612740,400489863,5,2,53,1,"Floating Jump shot","2PT Field Goal",12.00,"Boston Celtics",-114,93,2,1.70,"Rondo, Rajon",4.80,9.20
"Rajon Rondo","Boston Celtics",2014-03-16,2013,3026,1610612738,400489863,5,3,31,0,"Floating Jump shot","2PT Field Goal",6.30,"New Orleans Pelicans",-15,89,1,1.20,"Roberts, Brian",3.20,8.90
"Kevin Love","Minnesota Timberwolves",2014-03-19,2013,3449,1610612750,400489887,5,0,17,1,"Floating Jump shot","2PT Field Goal",9.30,"Dallas Mavericks",-98,55,4,10.50,"Crowder, Jae",4.10,9.00
"Greivis Vasquez","Toronto Raptors",2014-03-21,2013,4291,1610612761,400489897,6,4,32,1,"Floating Jump shot","2PT Field Goal",10.20,"Oklahoma City Thunder",50,50,3,2.90,"Ibaka, Serge",5.50,12.30
"Joe Johnson","Brooklyn Nets",2014-03-23,2013,1007,1610612751,400489917,5,2,47,0,"Floating Jump shot","2PT Field Goal",17.30,"Dallas Mavericks",119,151,3,4.30,"Ellis, Monta",2.00,4.20
"Kevin Durant","Oklahoma City Thunder",2014-03-25,2013,3202,1610612760,400489932,5,4,12,0,"Floating Jump shot","2PT Field Goal",12.50,"Dallas Mavericks",56,99,0,0.60,"Marion, Shawn",2.10,10.20
"Kemba Walker","Charlotte Bobcats",2014-04-05,2013,6479,1610612766,400490018,5,2,37,0,"Floating Jump shot","2PT Field Goal",15.20,"Cleveland Cavaliers",-127,30,2,1.90,"Irving, Kyrie",2.00,0.40
"Richard Jefferson","Utah Jazz",2014-04-16,2013,1006,1610612762,400490091,6,4,26,1,"Floating Jump shot","2PT Field Goal",6.40,"Minnesota Timberwolves",6,75,2,2.20,"Love, Kevin",2.20,10.70
"Deron Williams","Brooklyn Nets",2013-11-08,2013,2798,1610612751,400488950,5,3,27,1,"Floating Jump shot","2PT Field Goal",10.50,"Washington Wizards",65,48,3,4.00,"Gortat, Marcin",5.60,19.00
"Kyrie Irving","Cleveland Cavaliers",2013-11-09,2013,6442,1610612739,400488961,5,4,16,1,"Floating Jump shot","2PT Field Goal",8.10,"Philadelphia 76ers",70,47,13,9.60,"Hawes, Spencer",3.50,12.90
"Michael CarterWilliams","Philadelphia 76ers",2013-11-09,2013,2596108,1610612755,400488961,5,4,04,0,"Floating Jump shot","2PT Field Goal",5.00,"Cleveland Cavaliers",-65,39,9,9.20,"Thompson, Tristan",2.70,15.10
"Michael CarterWilliams","Philadelphia 76ers",2013-11-09,2013,2596108,1610612755,400488961,6,3,49,1,"Floating Jump shot","2PT Field Goal",4.80,"Cleveland Cavaliers",-76,56,0,0.20,"Irving, Kyrie",0.40,5.40
"Michael CarterWilliams","Philadelphia 76ers",2013-11-09,2013,2596108,1610612755,400488961,6,0,25,0,"Floating Jump shot","2PT Field Goal",11.60,"Cleveland Cavaliers",-40,72,1,2.30,"Varejao, Anderson",6.70,9.80
"Reggie Jackson","Oklahoma City Thunder",2013-11-10,2013,6443,1610612760,400488968,5,4,46,1,"Floating Jump shot","2PT Field Goal",13.10,"Washington Wizards",34,131,3,2.70,"Webster, Martell",0.70,13.60
"Jeremy Lin","Houston Rockets",2013-11-11,2013,4299,1610612745,400488976,6,0,33,1,"Floating Jump shot","2PT Field Goal",6.00,"Toronto Raptors",0,47,3,2.40,"DeRozan, DeMar",1.70,3.30
"JR Smith","New York Knicks",2013-11-20,2013,2444,1610612752,400489036,5,3,18,0,"Floating Jump shot","2PT Field Goal",12.70,"Indiana Pacers",32,118,2,2.10,"Stephenson, Lance",6.40,2.80
"Kevin Durant","Oklahoma City Thunder",2013-11-29,2013,3202,1610612760,400489108,5,0,11,0,"Floating Jump shot","2PT Field Goal",8.80,"Golden State Warriors",56,34,4,3.30,"Barnes, Harrison",1.90,0.00
"Eric Gordon","New Orleans Pelicans",2013-12-02,2013,3431,1610612740,400489130,7,3,26,0,"Floating Jump shot","2PT Field Goal",8.70,"Chicago Bulls",43,30,13,10.50,"Noah, Joakim",3.00,0.00
"Michael CarterWilliams","Philadelphia 76ers",2013-12-03,2013,2596108,1610612755,400489134,5,4,28,1,"Floating Jump shot","2PT Field Goal",6.90,"Orlando Magic",-70,47,3,3.00,"Nicholson, Andrew",3.60,7.80
"Jeff Teague","Atlanta Hawks",2013-12-13,2013,4015,1610612737,400489205,5,1,24,1,"Floating Jump shot","2PT Field Goal",5.70,"Washington Wizards",-45,14,0,0.80,"Gortat, Marcin",4.90,6.20
"Chris Paul","Los Angeles Clippers",2013-12-22,2013,2779,1610612746,400489279,5,4,43,0,"Floating Jump shot","2PT Field Goal",8.40,"Minnesota Timberwolves",-15,91,2,1.90,"Rubio, Ricky",1.70,8.90
"Chris Paul","Los Angeles Clippers",2013-12-22,2013,2779,1610612746,400489279,5,1,54,1,"Floating Jump shot","2PT Field Goal",7.50,"Minnesota Timberwolves",-49,72,6,7.20,"Rubio, Ricky",5.30,15.80
"Gerald Henderson","Charlotte Bobcats",2013-12-23,2013,3993,1610612766,400489280,5,2,50,1,"Floating Jump shot","2PT Field Goal",8.20,"Milwaukee Bucks",-4,39,2,1.80,"Mayo, O.J.",2.10,8.00
"Jeff Teague","Atlanta Hawks",2013-12-26,2013,4015,1610612737,400489296,6,1,46,0,"Floating Jump shot","2PT Field Goal",6.10,"Cleveland Cavaliers",-52,25,16,11.60,"Varejao, Anderson",2.40,12.20
"Louis Williams","Atlanta Hawks",2013-12-28,2013,2799,1610612737,400489313,5,4,12,0,"Floating Jump shot","2PT Field Goal",9.40,"Charlotte Hornets",20,113,0,2.20,"Tolliver, Anthony",1.50,10.60
"Joe Johnson","Brooklyn Nets",2014-01-10,2013,1007,1610612751,400489410,5,1,39,1,"Floating Jump shot","2PT Field Goal",6.40,"Miami Heat",9,30,15,10.70,"Bosh, Chris",1.40,1.10
"Joe Johnson","Brooklyn Nets",2014-01-10,2013,1007,1610612751,400489410,6,3,41,1,"Floating Jump shot","2PT Field Goal",9.60,"Miami Heat",23,75,5,4.90,"Bosh, Chris",1.60,3.50
"Mario Chalmers","Miami Heat",2014-01-18,2013,3419,1610612748,400489466,5,4,02,0,"Floating Jump shot","2PT Field Goal",8.40,"Charlotte Hornets",-8,56,14,13.50,"Sessions, Ramon",2.70,11.40
"Jodie Meeks","Los Angeles Lakers",2014-01-20,2013,4003,1610612747,400489486,5,2,12,0,"Floating Jump shot","2PT Field Goal",7.00,"Chicago Bulls",4,66,2,1.90,"Snell, Tony",3.40,7.80
"Chris Andersen","Miami Heat",2014-03-09,2013,1135,1610612748,400489807,5,4,45,0,"Hook Shot","2PT Field Goal",7.40,"Chicago Bulls",4,66,1,1.20,"Noah, Joakim",3.00,14.00
"Kemba Walker","Charlotte Bobcats",2014-03-28,2013,6479,1610612766,400489948,5,2,41,1,"Hook Shot","2PT Field Goal",7.30,"Orlando Magic",47,58,11,8.40,"Vucevic, Nikola",3.10,9.30
"Al Jefferson","Charlotte Bobcats",2014-03-28,2013,2389,1610612766,400489948,5,0,45,1,"Hook Shot","2PT Field Goal",8.80,"Orlando Magic",69,33,1,1.80,"Vucevic, Nikola",2.90,4.80
"Rudy Gay","Toronto Raptors",2013-11-11,2013,3005,1610612761,400488976,5,0,46,0,"Hook Shot","2PT Field Goal",3.30,"Houston Rockets",42,64,0,4.80,"Jones, Terrence",1.00,24.00
