name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Jason Thompson","Sacramento Kings",2013-12-15,2013,3462,1610612758,400489223,3,6,36,1,"Dunk Shot","2PT Field Goal",3.00,"Houston Rockets",4,9,0,0.00,"Parsons, Chandler",4.90,12.00
"Dante Cunningham","Minnesota Timberwolves",2013-12-15,2013,3974,1610612750,400489224,3,1,38,1,"Dunk Shot","2PT Field Goal",2.60,"Memphis Grizzlies",4,12,0,0.70,"Leuer, Jon",9.30,19.80
"Kendrick Perkins","Oklahoma City Thunder",2013-12-15,2013,2018,1610612760,400489226,3,10,18,1,"Dunk Shot","2PT Field Goal",4.10,"Orlando Magic",12,-3,0,0.00,"Davis, Glen",3.90,15.00
"Roy Hibbert","Indiana Pacers",2013-12-16,2013,3436,1610612754,400489229,3,8,28,1,"Dunk Shot","2PT Field Goal",3.20,"Detroit Pistons",13,14,0,0.70,"Drummond, Andre",3.50,4.90
"Lance Stephenson","Indiana Pacers",2013-12-16,2013,4244,1610612754,400489229,3,3,59,1,"Dunk Shot","2PT Field Goal",3.70,"Detroit Pistons",2,6,0,0.70,"Drummond, Andre",3.40,17.00
"Brandon Davies","Philadelphia 76ers",2013-12-16,2013,2490144,1610612755,400489232,3,1,25,1,"Dunk Shot","2PT Field Goal",1.80,"Brooklyn Nets",0,4,0,0.80,"Johnson, Joe",6.30,18.10
"Elliot Williams","Philadelphia 76ers",2013-12-16,2013,4294,1610612755,400489232,3,0,07,1,"Dunk Shot","2PT Field Goal",2.60,"Brooklyn Nets",-10,6,0,0.70,"Livingston, Shaun",8.90,4.90
"Chris Bosh","Miami Heat",2013-12-16,2013,1977,1610612748,400489233,3,11,12,1,"Dunk Shot","2PT Field Goal",4.20,"Utah Jazz",6,6,1,1.40,"Williams, Marvin",4.90,17.50
"LeBron James","Miami Heat",2013-12-16,2013,1966,1610612748,400489233,3,8,25,1,"Dunk Shot","2PT Field Goal",6.00,"Utah Jazz",-2,7,0,0.70,"Favors, Derrick",4.80,17.40
"Dwyane Wade","Miami Heat",2013-12-16,2013,1987,1610612748,400489233,3,7,22,1,"Dunk Shot","2PT Field Goal",1.60,"Utah Jazz",9,11,0,0.80,"Burks, Alec",2.50,15.30
"Chris Bosh","Miami Heat",2013-12-16,2013,1977,1610612748,400489233,3,4,26,1,"Dunk Shot","2PT Field Goal",1.50,"Utah Jazz",4,6,0,0.60,"Rush, Brandon",4.50,18.00
"Derrick Favors","Utah Jazz",2013-12-16,2013,4257,1610612762,400489233,3,7,04,1,"Dunk Shot","2PT Field Goal",2.00,"Miami Heat",4,7,0,0.70,"Bosh, Chris",1.70,9.00
"Alec Burks","Utah Jazz",2013-12-16,2013,6429,1610612762,400489233,3,1,35,1,"Dunk Shot","2PT Field Goal",4.30,"Miami Heat",1,6,4,3.50,"Andersen, Chris",2.60,20.60
"Kenneth Faried","Denver Nuggets",2013-12-17,2013,6433,1610612743,400489240,3,8,35,1,"Dunk Shot","2PT Field Goal",2.00,"Oklahoma City Thunder",-7,-3,0,0.80,"Westbrook, Russell",1.20,14.30
"Giannis Antetokounmpo","Milwaukee Bucks",2013-12-18,2013,3032977,1610612749,400489248,3,5,50,1,"Dunk Shot","2PT Field Goal",18.80,"New York Knicks",-7,3,3,1.80,"Hardaway Jr., Tim",1.40,13.50
"Tyson Chandler","New York Knicks",2013-12-18,2013,984,1610612752,400489248,3,9,09,1,"Dunk Shot","2PT Field Goal",1.90,"Milwaukee Bucks",-10,-6,0,0.70,"Antetokounmpo, Giannis",1.80,23.80
"Kevin Martin","Minnesota Timberwolves",2013-12-18,2013,2394,1610612750,400489249,3,11,11,1,"Dunk Shot","2PT Field Goal",2.80,"Portland Trail Blazers",-5,15,0,1.00,"Lillard, Damian",6.80,22.60
"Dwight Howard","Houston Rockets",2013-12-18,2013,2384,1610612745,400489252,3,4,08,1,"Dunk Shot","2PT Field Goal",3.10,"Chicago Bulls",1,0,1,2.30,"Noah, Joakim",3.70,13.50
"DeAndre Jordan","Los Angeles Clippers",2013-12-18,2013,3442,1610612746,400489253,3,6,32,1,"Dunk Shot","2PT Field Goal",2.10,"New Orleans Pelicans",-13,23,0,0.60,"Evans, Tyreke",4.90,15.70
"AlFarouq Aminu","New Orleans Pelicans",2013-12-18,2013,4248,1610612740,400489253,3,9,27,1,"Dunk Shot","2PT Field Goal",1.40,"Los Angeles Clippers",13,25,0,1.30,"Paul, Chris",2.00,18.00
"Russell Westbrook","Oklahoma City Thunder",2013-12-19,2013,3468,1610612760,400489254,3,10,44,1,"Dunk Shot","2PT Field Goal",2.90,"Chicago Bulls",0,1,0,0.70,"Noah, Joakim",8.20,21.00
"Taj Gibson","Chicago Bulls",2013-12-19,2013,3986,1610612741,400489254,3,1,25,1,"Dunk Shot","2PT Field Goal",2.70,"Oklahoma City Thunder",0,-2,0,1.10,"Collison, Nick",3.90,10.70
"Paul Millsap","Atlanta Hawks",2013-12-20,2013,3015,1610612737,400489257,3,5,42,1,"Dunk Shot","2PT Field Goal",3.10,"Utah Jazz",-22,-1,0,0.60,"Evans, Jeremy",7.10,23.00
"Chris Bosh","Miami Heat",2013-12-20,2013,1977,1610612748,400489260,3,3,46,1,"Dunk Shot","2PT Field Goal",4.60,"Sacramento Kings",4,1,0,0.70,"McLemore, Ben",3.20,12.60
"DeMarcus Cousins","Sacramento Kings",2013-12-20,2013,4258,1610612758,400489260,3,9,45,1,"Dunk Shot","2PT Field Goal",3.90,"Miami Heat",-2,0,0,0.50,"Bosh, Chris",1.50,14.00
"James Harden","Houston Rockets",2013-12-20,2013,3992,1610612745,400489261,3,1,02,1,"Dunk Shot","2PT Field Goal",3.70,"Indiana Pacers",-18,0,4,4.10,"Granger, Danny",22.90,21.00
"Josh Smith","Detroit Pistons",2013-12-21,2013,2411,1610612765,400489269,3,11,46,1,"Dunk Shot","2PT Field Goal",3.60,"Houston Rockets",-10,0,1,1.60,"Parsons, Chandler",3.10,12.00
"Andre Drummond","Detroit Pistons",2013-12-21,2013,6585,1610612765,400489269,3,9,43,1,"Dunk Shot","2PT Field Goal",4.40,"Houston Rockets",1,1,1,1.60,"Garcia, Francisco",20.70,21.90
"Mike Dunleavy","Chicago Bulls",2013-12-21,2013,1708,1610612741,400489270,3,3,23,1,"Dunk Shot","2PT Field Goal",2.30,"Cleveland Cavaliers",-4,7,1,1.60,"Irving, Kyrie",52.30,0.00
"Andrew Bynum","Cleveland Cavaliers",2013-12-21,2013,2748,1610612739,400489270,3,6,54,1,"Dunk Shot","2PT Field Goal",0.70,"Chicago Bulls",15,7,0,0.70,"Boozer, Carlos",3.10,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2013-12-21,2013,3032977,1610612749,400489271,3,6,03,1,"Dunk Shot","2PT Field Goal",1.70,"Philadelphia 76ers",-8,-5,0,0.60,"Thompson, Hollis",1.80,11.70
"Tim Duncan","San Antonio Spurs",2013-12-21,2013,215,1610612759,400489272,3,4,33,1,"Dunk Shot","2PT Field Goal",3.50,"Oklahoma City Thunder",1,4,0,0.00,"Ibaka, Serge",5.20,0.00
"Miles Plumlee","Phoenix Suns",2013-12-21,2013,6616,1610612756,400489273,3,1,04,1,"Dunk Shot","2PT Field Goal",3.10,"Dallas Mavericks",12,0,0,0.70,"Ellis, Monta",2.30,22.30
"Shawn Marion","Dallas Mavericks",2013-12-21,2013,510,1610612742,400489273,3,7,38,1,"Dunk Shot","2PT Field Goal",1.80,"Phoenix Suns",12,-2,0,0.50,"Frye, Channing",8.10,19.00
"LaMarcus Aldridge","Portland Trail Blazers",2013-12-21,2013,2983,1610612757,400489274,3,7,20,1,"Dunk Shot","2PT Field Goal",5.50,"New Orleans Pelicans",1,1,0,0.50,"Aminu, Al-Farouq",1.00,20.60
"Timofey Mozgov","Denver Nuggets",2013-12-21,2013,4298,1610612743,400489276,3,4,32,1,"Dunk Shot","2PT Field Goal",1.20,"Los Angeles Clippers",13,15,0,1.00,"Dudley, Jared",2.30,3.50
"Giannis Antetokounmpo","Milwaukee Bucks",2013-12-23,2013,3032977,1610612749,400489280,3,9,18,1,"Dunk Shot","2PT Field Goal",2.90,"Charlotte Hornets",4,6,0,0.70,"Jefferson, Al",6.70,9.30
"Giannis Antetokounmpo","Milwaukee Bucks",2013-12-23,2013,3032977,1610612749,400489280,3,8,00,1,"Dunk Shot","2PT Field Goal",2.50,"Charlotte Hornets",4,-5,0,1.30,"Zeller, Cody",1.40,13.20
"Tristan Thompson","Cleveland Cavaliers",2013-12-23,2013,6474,1610612739,400489281,3,7,01,1,"Dunk Shot","2PT Field Goal",2.00,"Detroit Pistons",-4,-2,0,2.20,"Drummond, Andre",3.40,16.90
"Josh Smith","Detroit Pistons",2013-12-23,2013,2411,1610612765,400489281,3,2,46,1,"Dunk Shot","2PT Field Goal",3.00,"Cleveland Cavaliers",0,6,0,0.70,"Varejao, Anderson",5.30,15.00
"Tobias Harris","Orlando Magic",2013-12-23,2013,6440,1610612753,400489282,3,11,38,1,"Dunk Shot","2PT Field Goal",4.20,"New York Knicks",0,14,0,0.60,"Anthony, Carmelo",4.10,19.00
"JJ Hickson","Denver Nuggets",2013-12-23,2013,3437,1610612743,400489288,3,8,48,1,"Dunk Shot","2PT Field Goal",4.00,"Golden State Warriors",-2,11,0,0.80,"Curry, Stephen",2.60,20.70
"Miles Plumlee","Phoenix Suns",2013-12-23,2013,6616,1610612756,400489289,3,7,39,1,"Dunk Shot","2PT Field Goal",2.50,"Los Angeles Lakers",-2,11,0,0.00,"Johnson, Wesley",4.40,16.00
"Anthony Davis","New Orleans Pelicans",2013-12-23,2013,6583,1610612740,400489290,3,8,37,1,"Dunk Shot","2PT Field Goal",2.90,"Sacramento Kings",26,14,0,0.70,"Thompson, Jason",6.20,0.00
"Reggie Evans","Brooklyn Nets",2013-12-25,2013,1828,1610612751,400489291,3,0,00,1,"Dunk Shot","2PT Field Goal",4.40,"Chicago Bulls",-4,0,0,0.90,"Augustin, D.J.",2.40,0.00
"Amare Stoudemire","New York Knicks",2013-12-25,2013,1727,1610612752,400489292,3,6,37,1,"Dunk Shot","2PT Field Goal",1.50,"Oklahoma City Thunder",-4,0,0,0.60,"Ibaka, Serge",3.00,16.50
"Tiago Splitter","San Antonio Spurs",2013-12-25,2013,3233,1610612759,400489294,3,9,49,1,"Dunk Shot","2PT Field Goal",2.60,"Houston Rockets",1,15,0,0.80,"Harden, James",3.70,16.00
"Dwight Howard","Houston Rockets",2013-12-25,2013,2384,1610612745,400489294,3,11,26,1,"Dunk Shot","2PT Field Goal",3.70,"San Antonio Spurs",-2,22,0,0.90,"Leonard, Kawhi",3.70,18.80
"Terrence Jones","Houston Rockets",2013-12-25,2013,6597,1610612745,400489294,3,11,00,1,"Dunk Shot","2PT Field Goal",2.20,"San Antonio Spurs",-5,12,1,0.40,"Leonard, Kawhi",1.20,18.30
"Terrence Jones","Houston Rockets",2013-12-25,2013,6597,1610612745,400489294,3,7,07,1,"Dunk Shot","2PT Field Goal",2.10,"San Antonio Spurs",0,12,0,0.70,"Belinelli, Marco",4.70,13.00
"Chandler Parsons","Houston Rockets",2013-12-26,2013,6466,1610612745,400489297,3,6,18,1,"Dunk Shot","2PT Field Goal",2.30,"Memphis Grizzlies",4,-2,0,0.50,"Prince, Tayshaun",2.00,19.00
"Reggie Jackson","Oklahoma City Thunder",2013-12-27,2013,6443,1610612760,400489300,3,8,45,1,"Dunk Shot","2PT Field Goal",4.20,"Charlotte Hornets",-13,0,0,1.00,"Tolliver, Anthony",4.50,19.30
"Reggie Evans","Brooklyn Nets",2013-12-27,2013,1828,1610612751,400489302,3,1,47,1,"Dunk Shot","2PT Field Goal",2.70,"Milwaukee Bucks",-4,14,0,0.00,"Mayo, O.J.",3.60,9.50
"Giannis Antetokounmpo","Milwaukee Bucks",2013-12-27,2013,3032977,1610612749,400489302,3,0,47,1,"Dunk Shot","2PT Field Goal",4.00,"Brooklyn Nets",4,7,0,0.80,"Johnson, Joe",4.10,21.40
"Jrue Holiday","New Orleans Pelicans",2013-12-27,2013,3995,1610612740,400489305,3,9,02,1,"Dunk Shot","2PT Field Goal",2.30,"Denver Nuggets",-4,1,0,0.60,"Lawson, Ty",4.00,17.00
"JJ Hickson","Denver Nuggets",2013-12-27,2013,3437,1610612743,400489305,3,0,21,1,"Dunk Shot","2PT Field Goal",3.60,"New Orleans Pelicans",6,-2,0,0.70,"Miller, Darius",5.30,9.70
"Avery Bradley","Boston Celtics",2013-12-28,2013,4240,1610612738,400489309,3,6,34,1,"Dunk Shot","2PT Field Goal",24.40,"Cleveland Cavaliers",-5,0,0,0.70,"Waiters, Dion",6.30,7.60
"Dion Waiters","Cleveland Cavaliers",2013-12-28,2013,6628,1610612739,400489309,3,2,35,1,"Dunk Shot","2PT Field Goal",3.30,"Boston Celtics",-4,11,3,2.00,"Humphries, Kris",6.80,19.80
"Dwight Howard","Houston Rockets",2013-12-28,2013,2384,1610612745,400489315,3,2,40,1,"Dunk Shot","2PT Field Goal",2.30,"New Orleans Pelicans",2,7,0,0.60,"Aminu, Al-Farouq",6.10,14.00
"Corey Brewer","Minnesota Timberwolves",2013-12-28,2013,3191,1610612750,400489317,3,0,51,1,"Dunk Shot","2PT Field Goal",4.20,"Milwaukee Bucks",-16,28,0,1.10,"Wolters, Nate",6.70,21.00
"Goran Dragic","Phoenix Suns",2013-12-28,2013,3423,1610612756,400489318,3,2,41,1,"Dunk Shot","2PT Field Goal",3.30,"Philadelphia 76ers",7,-3,1,3.30,"Allen, Lavoy",13.10,22.60
"Miles Plumlee","Phoenix Suns",2013-12-28,2013,6616,1610612756,400489318,3,1,17,1,"Dunk Shot","2PT Field Goal",6.20,"Philadelphia 76ers",-5,0,0,0.70,"Wroten, Tony",8.20,7.10
"Thaddeus Young","Philadelphia 76ers",2013-12-28,2013,3244,1610612755,400489318,3,3,09,1,"Dunk Shot","2PT Field Goal",3.30,"Phoenix Suns",-5,9,0,0.60,"Bledsoe, Eric",5.60,23.00
"Joel Freeland","Portland Trail Blazers",2013-12-28,2013,3004,1610612757,400489319,3,2,48,1,"Dunk Shot","2PT Field Goal",2.30,"Miami Heat",2,0,0,0.60,"Beasley, Michael",5.00,12.10
"CJ Miles","Cleveland Cavaliers",2013-12-29,2013,2778,1610612739,400489321,3,9,35,1,"Dunk Shot","2PT Field Goal",3.30,"Golden State Warriors",-4,4,0,1.00,"Curry, Stephen",35.10,22.00
"Tobias Harris","Orlando Magic",2013-12-29,2013,6440,1610612753,400489322,3,9,29,1,"Dunk Shot","2PT Field Goal",5.40,"Atlanta Hawks",7,-3,0,0.00,"Korver, Kyle",3.30,12.80
"Serge Ibaka","Oklahoma City Thunder",2013-12-29,2013,3439,1610612760,400489323,3,8,50,1,"Dunk Shot","2PT Field Goal",6.20,"Houston Rockets",4,1,0,0.60,"Harden, James",3.40,20.40
"Perry Jones","Oklahoma City Thunder",2013-12-29,2013,6598,1610612760,400489323,3,1,16,1,"Dunk Shot","2PT Field Goal",3.40,"Houston Rockets",7,-6,0,0.60,"Harden, James",1.80,4.40
"Jeremy Lamb","Oklahoma City Thunder",2013-12-29,2013,6603,1610612760,400489323,3,0,28,1,"Dunk Shot","2PT Field Goal",3.70,"Houston Rockets",2,12,0,0.90,"Harden, James",7.10,20.60
"Ben McLemore","Sacramento Kings",2013-12-29,2013,2578213,1610612758,400489324,3,8,45,1,"Dunk Shot","2PT Field Goal",5.50,"San Antonio Spurs",0,22,0,0.60,"Leonard, Kawhi",3.00,19.90
"Rudy Gay","Sacramento Kings",2013-12-29,2013,3005,1610612758,400489324,3,4,31,1,"Dunk Shot","2PT Field Goal",5.40,"San Antonio Spurs",-15,20,0,1.20,"Ginobili, Manu",0.60,10.80
"Greg Monroe","Detroit Pistons",2013-12-30,2013,4260,1610612765,400489326,3,9,27,1,"Dunk Shot","2PT Field Goal",3.20,"Washington Wizards",1,0,0,0.80,"Wall, John",4.80,19.70
"James Johnson","Memphis Grizzlies",2013-12-30,2013,3999,1610612763,400489327,3,2,42,1,"Dunk Shot","2PT Field Goal",3.20,"Chicago Bulls",0,9,0,0.70,"Gibson, Taj",1.10,12.50
"Jimmy Butler","Chicago Bulls",2013-12-30,2013,6430,1610612741,400489327,3,11,41,1,"Dunk Shot","2PT Field Goal",3.50,"Memphis Grizzlies",18,3,0,0.80,"Conley, Mike",5.20,20.90
"Corey Brewer","Minnesota Timberwolves",2013-12-30,2013,3191,1610612750,400489328,3,0,11,1,"Dunk Shot","2PT Field Goal",1.70,"Dallas Mavericks",6,14,0,0.80,"Carter, Vince",10.40,0.00
"Anthony Davis","New Orleans Pelicans",2013-12-30,2013,6583,1610612740,400489329,3,7,04,1,"Dunk Shot","2PT Field Goal",3.00,"Portland Trail Blazers",1,-2,0,0.60,"Lopez, Robin",5.10,17.10
"Anthony Davis","New Orleans Pelicans",2013-12-30,2013,6583,1610612740,400489329,3,3,49,1,"Dunk Shot","2PT Field Goal",3.20,"Portland Trail Blazers",0,-2,0,0.60,"Williams, Mo",2.80,16.60
"LaMarcus Aldridge","Portland Trail Blazers",2013-12-30,2013,2983,1610612757,400489329,3,7,49,1,"Dunk Shot","2PT Field Goal",19.90,"New Orleans Pelicans",12,-3,0,0.60,"Davis, Anthony",6.00,5.50
"JJ Hickson","Denver Nuggets",2013-12-30,2013,3437,1610612743,400489330,3,7,14,1,"Dunk Shot","2PT Field Goal",2.80,"Miami Heat",-13,7,0,0.60,"James, LeBron",8.60,5.10
"Chris Bosh","Miami Heat",2013-12-30,2013,1977,1610612748,400489330,3,6,55,1,"Dunk Shot","2PT Field Goal",4.50,"Denver Nuggets",-2,7,0,0.80,"Foye, Randy",4.80,10.70
"David West","Indiana Pacers",2013-12-31,2013,2177,1610612754,400489334,3,6,48,1,"Dunk Shot","2PT Field Goal",1.10,"Cleveland Cavaliers",12,-2,0,1.00,"Clark, Earl",8.60,20.00
"Jason Maxiell","Orlando Magic",2013-12-31,2013,2775,1610612753,400489335,3,11,26,1,"Dunk Shot","2PT Field Goal",2.70,"Golden State Warriors",2,0,1,1.00,"Iguodala, Andre",4.50,14.20
"Tim Duncan","San Antonio Spurs",2013-12-31,2013,215,1610612759,400489338,3,3,43,1,"Dunk Shot","2PT Field Goal",3.60,"Brooklyn Nets",4,-10,0,0.80,"Pierce, Paul",6.70,19.00
"Steven Adams","Oklahoma City Thunder",2013-12-31,2013,2991235,1610612760,400489339,3,1,13,1,"Dunk Shot","2PT Field Goal",4.20,"Portland Trail Blazers",15,0,0,0.80,"Freeland, Joel",1.20,14.00
"Nicolas Batum","Portland Trail Blazers",2013-12-31,2013,3416,1610612757,400489339,3,5,31,1,"Dunk Shot","2PT Field Goal",6.10,"Oklahoma City Thunder",4,3,0,0.60,"Jackson, Reggie",2.90,21.30
"Kevin Martin","Minnesota Timberwolves",2014-01-01,2013,2394,1610612750,400489343,3,7,07,1,"Dunk Shot","2PT Field Goal",5.10,"New Orleans Pelicans",2,0,1,1.60,"Evans, Tyreke",23.00,21.00
"Kenneth Faried","Denver Nuggets",2014-01-01,2013,6433,1610612743,400489344,3,10,34,1,"Dunk Shot","2PT Field Goal",4.20,"Philadelphia 76ers",-8,6,0,0.60,"Young, Thaddeus",4.60,11.40
"JJ Hickson","Denver Nuggets",2014-01-01,2013,3437,1610612743,400489344,3,8,37,1,"Dunk Shot","2PT Field Goal",4.90,"Philadelphia 76ers",13,9,0,0.90,"Hawes, Spencer",1.10,14.80
"James Anderson","Philadelphia 76ers",2014-01-01,2013,4242,1610612755,400489344,3,4,35,1,"Dunk Shot","2PT Field Goal",3.70,"Denver Nuggets",4,6,0,0.00,"Arthur, Darrell",6.30,21.80
"Tristan Thompson","Cleveland Cavaliers",2014-01-02,2013,6474,1610612739,400489346,3,4,56,1,"Dunk Shot","2PT Field Goal",2.50,"Orlando Magic",6,0,0,0.60,"Davis, Glen",2.80,18.50
"Taj Gibson","Chicago Bulls",2014-01-02,2013,3986,1610612741,400489348,3,1,20,1,"Dunk Shot","2PT Field Goal",3.30,"Boston Celtics",4,0,0,0.80,"Faverani, Vitor",3.60,9.00
"Jimmy Butler","Chicago Bulls",2014-01-02,2013,6430,1610612741,400489348,3,0,36,1,"Dunk Shot","2PT Field Goal",1.80,"Boston Celtics",-17,-3,0,0.70,"Crawford, Jordan",7.60,20.50
"Andrei Kirilenko","Brooklyn Nets",2014-01-02,2013,434,1610612751,400489349,3,1,38,1,"Dunk Shot","2PT Field Goal",0.60,"Oklahoma City Thunder",-7,4,1,1.30,"Lamb, Jeremy",2.60,6.90
"Robin Lopez","Portland Trail Blazers",2014-01-02,2013,3447,1610612757,400489353,3,6,32,1,"Dunk Shot","2PT Field Goal",2.00,"Charlotte Hornets",-2,6,0,0.60,"Henderson, Gerald",6.20,13.00
"Jonas Valanciunas","Toronto Raptors",2014-01-03,2013,6477,1610612761,400489355,3,7,24,1,"Dunk Shot","2PT Field Goal",1.70,"Washington Wizards",12,11,0,0.60,"Gortat, Marcin",2.60,13.50
"Jeff Teague","Atlanta Hawks",2014-01-03,2013,4015,1610612737,400489356,3,10,09,1,"Dunk Shot","2PT Field Goal",2.90,"Golden State Warriors",2,1,1,1.40,"Iguodala, Andre",35.20,20.20
"David Lee","Golden State Warriors",2014-01-03,2013,2772,1610612744,400489356,3,11,23,1,"Dunk Shot","2PT Field Goal",2.20,"Atlanta Hawks",13,3,0,0.50,"Millsap, Paul",3.60,9.80
"Timofey Mozgov","Denver Nuggets",2014-01-03,2013,4298,1610612743,400489360,3,3,48,1,"Dunk Shot","2PT Field Goal",1.90,"Memphis Grizzlies",26,-3,0,0.60,"Johnson, James",5.30,10.10
"Kosta Koufos","Memphis Grizzlies",2014-01-03,2013,3444,1610612763,400489360,3,9,51,1,"Dunk Shot","2PT Field Goal",2.20,"Denver Nuggets",-11,9,0,2.30,"Faried, Kenneth",4.10,10.50
"Alexis Ajinca","New Orleans Pelicans",2014-01-04,2013,3410,1610612740,400489362,3,8,09,1,"Dunk Shot","2PT Field Goal",2.00,"Indiana Pacers",-16,-2,0,0.60,"Hibbert, Roy",2.40,7.90
"Chris Bosh","Miami Heat",2014-01-04,2013,1977,1610612748,400489363,3,4,34,1,"Dunk Shot","2PT Field Goal",4.30,"Orlando Magic",-2,9,0,0.70,"Oladipo, Victor",0.60,12.10
"Ryan Hollins","Los Angeles Clippers",2014-01-04,2013,3008,1610612746,400489367,3,0,46,1,"Dunk Shot","2PT Field Goal",6.30,"San Antonio Spurs",7,12,0,0.80,"Bonner, Matt",2.60,14.00
"Gerald Green","Phoenix Suns",2014-01-04,2013,2761,1610612756,400489368,3,8,38,1,"Dunk Shot","2PT Field Goal",3.90,"Milwaukee Bucks",0,-2,2,3.20,"Knight, Brandon",26.30,22.50
"Thaddeus Young","Philadelphia 76ers",2014-01-04,2013,3244,1610612755,400489369,3,5,22,1,"Dunk Shot","2PT Field Goal",2.90,"Portland Trail Blazers",-2,0,1,1.10,"Lillard, Damian",3.20,21.20
"Tayshaun Prince","Memphis Grizzlies",2014-01-05,2013,1724,1610612763,400489371,3,7,24,1,"Dunk Shot","2PT Field Goal",3.90,"Detroit Pistons",-4,0,0,0.90,"Singler, Kyle",8.00,11.60
"Jonas Valanciunas","Toronto Raptors",2014-01-05,2013,6477,1610612761,400489373,3,5,30,1,"Dunk Shot","2PT Field Goal",4.40,"Miami Heat",0,4,0,0.70,"Beasley, Michael",3.00,16.40
"Patrick Patterson","Toronto Raptors",2014-01-05,2013,4264,1610612761,400489373,3,0,31,1,"Dunk Shot","2PT Field Goal",4.60,"Miami Heat",0,3,0,0.60,"Cole, Norris",6.40,6.00
"Serge Ibaka","Oklahoma City Thunder",2014-01-05,2013,3439,1610612760,400489375,3,11,04,1,"Dunk Shot","2PT Field Goal",3.80,"Boston Celtics",7,6,1,4.80,"Bass, Brandon",15.80,21.60
"Reggie Jackson","Oklahoma City Thunder",2014-01-05,2013,6443,1610612760,400489375,3,2,57,1,"Dunk Shot","2PT Field Goal",4.70,"Boston Celtics",-2,9,0,0.70,"Wallace, Gerald",3.10,20.00
"Kris Humphries","Boston Celtics",2014-01-05,2013,2433,1610612738,400489375,3,4,00,1,"Dunk Shot","2PT Field Goal",2.50,"Oklahoma City Thunder",-2,7,1,1.10,"Perkins, Kendrick",8.50,18.20
"Evan Turner","Philadelphia 76ers",2014-01-06,2013,4239,1610612755,400489378,3,4,45,1,"Dunk Shot","2PT Field Goal",4.70,"Minnesota Timberwolves",-5,-2,2,2.30,"Brewer, Corey",4.10,21.10
"Alexey Shved","Minnesota Timberwolves",2014-01-06,2013,3882,1610612750,400489378,3,0,39,1,"Dunk Shot","2PT Field Goal",3.90,"Philadelphia 76ers",12,0,1,1.60,"Allen, Lavoy",11.90,20.80
"Anthony Davis","New Orleans Pelicans",2014-01-07,2013,6583,1610612740,400489384,3,8,44,1,"Dunk Shot","2PT Field Goal",4.20,"Miami Heat",0,3,0,0.00,"Bosh, Chris",2.30,9.70
"Amare Stoudemire","New York Knicks",2014-01-07,2013,1727,1610612752,400489385,3,4,09,1,"Dunk Shot","2PT Field Goal",2.50,"Detroit Pistons",-4,4,0,0.00,"Drummond, Andre",5.90,2.10
"James Johnson","Memphis Grizzlies",2014-01-07,2013,3999,1610612763,400489387,3,2,45,1,"Dunk Shot","2PT Field Goal",2.50,"San Antonio Spurs",-10,11,0,1.40,"Green, Danny",4.00,13.60
"Timofey Mozgov","Denver Nuggets",2014-01-07,2013,4298,1610612743,400489390,3,0,24,1,"Dunk Shot","2PT Field Goal",2.40,"Boston Celtics",2,0,0,0.50,"Faverani, Vitor",2.50,20.70
"Nick Collison","Oklahoma City Thunder",2014-01-07,2013,1978,1610612760,400489391,3,6,35,1,"Dunk Shot","2PT Field Goal",3.20,"Utah Jazz",2,9,0,0.80,"Jefferson, Richard",1.80,16.90
"Jordan Hill","Los Angeles Lakers",2014-01-08,2013,3994,1610612747,400489399,3,4,39,1,"Dunk Shot","2PT Field Goal",2.10,"Houston Rockets",4,1,0,1.20,"Harden, James",4.10,23.40
"Brandon Bass","Boston Celtics",2014-01-08,2013,2745,1610612738,400489401,3,9,02,1,"Dunk Shot","2PT Field Goal",1.50,"Los Angeles Clippers",-11,11,0,1.00,"Dudley, Jared",2.90,0.00
"Brandon Bass","Boston Celtics",2014-01-08,2013,2745,1610612738,400489401,3,7,54,1,"Dunk Shot","2PT Field Goal",2.00,"Los Angeles Clippers",-7,9,0,1.70,"Dudley, Jared",2.10,0.00
"Quincy Miller","Denver Nuggets",2014-01-09,2013,6611,1610612743,400489403,3,7,43,1,"Dunk Shot","2PT Field Goal",3.90,"Oklahoma City Thunder",2,11,1,1.30,"Sefolosha, Thabo",24.10,22.40
"David West","Indiana Pacers",2014-01-10,2013,2177,1610612754,400489404,3,7,08,1,"Dunk Shot","2PT Field Goal",3.50,"Washington Wizards",1,25,0,1.00,"Wall, John",2.70,21.20
"Paul Millsap","Atlanta Hawks",2014-01-10,2013,3015,1610612737,400489406,3,8,31,1,"Dunk Shot","2PT Field Goal",2.10,"Houston Rockets",2,1,0,0.70,"Howard, Dwight",4.60,19.20
"Anthony Davis","New Orleans Pelicans",2014-01-10,2013,6583,1610612740,400489409,3,7,55,1,"Dunk Shot","2PT Field Goal",1.80,"Dallas Mavericks",2,0,1,1.20,"Nowitzki, Dirk",1.10,24.00
"Anthony Davis","New Orleans Pelicans",2014-01-10,2013,6583,1610612740,400489409,3,1,13,1,"Dunk Shot","2PT Field Goal",4.30,"Dallas Mavericks",0,3,1,2.80,"Larkin, Shane",11.30,21.90
